EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
171601,Business Excellence Institute Pvt. Ltd.,8867571498,,,,,,palayam,673001,calicut,India,sulekha@beiglobal.org,http://www.beiglobal.org,Shanthi Venkatesan,All days: 24 hours,"Coaching & Tuitions , Job Training , Corporate Training Providers , Software Development Services , ISO Consultants , Management Consultants , Administration Training , Business Intelligence & Analytics Training , Computer Networking Training , Content Management Software Training , Database Training , Enterprise Training , Microsoft Training , Mobile Development Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Software Testing Training , Web Technologies Training , Six Sigma Certification Training , Information Security Management Training , Cloud Computing Training , Primavera Training , ISO 9001:2008 Quality Management Consultancy Services , Cognos Certification Training , Oracle BPM Training , Project Management Training , Basic Software Testing Training , Web Designing Training , BackTrack Training , Red Hat Cloud Training , Basic Primavera Training , Kali Linux Training , Advanced Software Testing Training , Documentum Training , C, C++ Training , Oracle ADF Training , Hyperion Training , ISO 9001:2008 Implementation Consultancy Services , Corporate Job Consultants , ISO 9001:2008 Internal Auditor Consultancy Services , MS BI SSIS Training , Oracle OAF Training , Prince2 Certification Training , Web Application Security Training , Network Security Training , Automation Testing Training , Microsoft Certified Applications Developer (MCAD) Training , Oracle Finance Training , MS BI SSAS Training , ISMSConsultancy Services ISO/IEC 27001:2013 , ","Business Excellence Institute Private Limited (BEI) is a Global Management Consulting, Training, Assessment and Certification Services Provider for organizations worldwide with a mission to promote excellence in the organizations for the benefit of society. BEI provides services to corporate as well as individuals for excellence all over the world includes research, consulting, training, assessment and certification.The vision of our institute is to empower one million business leaders and organizations truly succeed in their business ventures to create wealth for the society and support professionals all through their careerBEI Trainers: All our Quality trainers are MBB from ISI, ASQ or MNC companies having more than 12 years experience and all our Project Management trainers are certified PMP or PGMP having more than 10 years experienced in MNC companies.BEI provides independent international personnel certification as per ISO 17024 standards which is valid worldwide. Choose your certification and build a successful career
BEI provides training in the areas of Six Sigma, Project Management (PMP0, PISO, HR, Finance, Leadership, Marketing, & Business Communication. Contact us for further details @ 7795342711 & 8123219356.  ",,"Banking Training , Base SAS Training , Basic Primavera Training , Basic Software Testing Training , BS OHSAS 18001 Occupational Health and Safety Consultancy Services , Business Continuity Planning Training , Business Process Management Training , C, C++ Training , Call Center & BPO Job Training , Call Center & BPO Training , Chartered Financial Analyst (CFA) Coaching , Cognos Certification Training , Computer Hardware Job Training , Corporate Accent Training , Corporate Communication Skills Training , Corporate Competency Training , Corporate Computer Training , Corporate Finance Training , Corporate Job Consultants , Corporate Outbound Training , Corporate Outsource Training , Corporate Visual Communication Training , CSQA (Certified Software Quality Analyst) Training , CSTE (Certified Software Test Engineer) Training , DBA Mainframe Training , Documentum Training , HR Training , Hyperion Training , Import & Export Job Training , IMS Job Training , Interpersonal Skills Training , ISMSConsultancy Services ISO/IEC 27001:2013 , ISO 13485 Consultancy Services , ISO 14001 Environmental Management Consultancy Services , ISO 14064-1:2006 Awareness & Implementation , ISO 22000 Food Safety management Consultancy Services , ISO 22301 Business Continuity Management Consultancy Services , ISO 50001 Energy Management Consultancy Services , ISO 9001:2008 Implementation Consultancy Services , ISO 9001:2008 Internal Auditor Consultancy Services , ISO 9001:2008 Quality Management Consultancy Services , ISO/IEC 20000 IT Service Management Consultancy Services , IT Infrastructure Library (ITIL) Training , Java & J2EE Training , Java Script Training , JSP Training , Kali Linux Training , Language Lab Training , Leadership Management Training , Lean CMMI Evaluation Software , Management Skills Training , Manual Testing Training , MBA & BBA Coaching , MCA Entrance Coaching , Merchandising & Retail Course , Microsoft Certified Applications Developer (MCAD) Training , MicroStrategy Training , Mobile Application Development Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , MS Project Training , Multimedia & Animation Training , Network Security Training , NLP Training , OBIEE Certification Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Personality Development Training , PMP Certification Training , Prince2 Certification Training , Project Management Certification Training , Project Management Training , QlikView Designer Training , QlikView Developer Training , Quality & Security Management Training , Red Hat Cloud Training , Resume Writing Services , Sales Skill Training , Scrum Certification Training , Selling Skills Training , Six Sigma Black Belt Training , Six Sigma Green Belt Training , SMS & Email Marketing Software , Soft Skills Training , Software Engineering Training , Software Engineering with UML Training , Spoken English Training (Corporate) , Spoken Hindi Training (Corporate) , Stock Market Training , Stress Management Training , Tableau Training , Taxation Training , Team Building Training , Time Management Training , TM1 Data Integrator Training , Train the Trainer , Value Stream Mapping Training , Voice Modulation Training , Web Application Security Training , Web Designing Training , Websphere (Portal, MQ & MB) Training , "
171602,Bharath Aviation Academy,0471 - 4062207, 9846984669,,,,"City Office, 2nd Lane, Painimella",Panavila,695541,calicut,India,sunittvpm@gmail.com,http://www.bharataviationacademy.com,Shameer,Monday - Sunday : 24 Hrs,"Job Training , Accounting Job Training , Airhostess Job Training , Attitudinal & Behavioral Training , Airport Ground Staff Training , Aviation Management Training , Montessori Teacher Training , Hotel Management Entrance Coaching , Aircraft Body Design Training , Automobile Body Design Training , Audio Engineering Training , Architect Job Training , Advanced Medical Coding Training , Audio & Video System Repair Training , Diploma in Fashion Designing Coaching , Apparel Designing Course , ","Bharat Aviation Academy is founded by Sun Educational Trust and is registered under the educational and Charitable trust under the Govt. of Kerala. Bharat Aviation Academy is a leading Educational Campus in Kerala. The Academy is recognized as the No.1 Aviation training campus in India.Bharat Aviation Academy was established in 2001 and has been developing its professional job oriented courses and have succeed with around 14 years of glory and wisdom in developing them. And hence has successfully moulded their students into professional candidates for the blooming and ever growing service industry specifically Aviation industry.... Join your hands with us now itself....... Campus
Opp. KSRTC Bus Stand,
Surya Road, 
Nedumangad  ",,"1 Month Program , 1 Week Program , 1 Year Program , 10000-20000 , 1000-5000 , 2 Months , 2 Weeks Programs , 3 Months , 3 Months Program , 5000-10000 , 6 Months , 6 Months Program , Apparel Designing Course , Architect Job Training , Attitudinal & Behavioral Training , Audio & Video System Repair Training , Audio Engineering Training , Automobile Body Design Training , Aviation Management Training , Below 1000 , Below Rs.1000 , Certification programs , Classroom Tuitions , Correspondence , Daily Classes , Degree Programs , Diploma in Fashion Designing Coaching , Diploma Programs , Evening Classes , Full time , Holiday Classes , Hotel Management Entrance Coaching , Montessori Teacher Training , More than 20000 , More than Rs.20000 , Online Tuitions , Part time , Rs.10000-Rs.20000 , Rs.1000-Rs.5000 , Rs.5000-Rs.10000 , Short Term , Summer Classes , Weekend Classes , "
171603,Triumphant Institute of Management Education Pvt. Ltd.,0495 - 2721239,,,,,4th Floor,Mavoor,673661,calicut,India,,,,,"GATE Coaching , Engineering Tuitions , GATE Biotechnology Coaching , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , GATE Civil Engineering Coaching , GATE Chemical Engineering Coaching , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , GATE Computer Science Coaching , GATE Chemistry Coaching , Automotive Engineering Tuitions , Civil Engineering Tuitions , GATE Mathematics Coaching , GATE Physics Coaching , Architectural Engineering Tuitions , Electrical Engineering Tuitions , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , GATE Instrumental Engineering Coaching , GATE Mechanical Engineering Coaching , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , GATE Production Engineering Coaching , GATE Industrial Engineering Coaching , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , GATE Coaching for Other Subjects , Agricultural Engineering Tuitions , Common Management Aptitude Test (CMAT) Coaching , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , GRE Coaching , SAT Coaching , Banking Tuitions , MBA & BBA Coaching , MCA Entrance Coaching , IIT-JEE Coaching , ",,,"Biomechanical Engineering Tuitions , Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Common Management Aptitude Test (CMAT) Coaching , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , GATE Biotechnology Coaching , GATE Chemical Engineering Coaching , GATE Chemistry Coaching , GATE Civil Engineering Coaching , GATE Coaching for Other Subjects , GATE Computer Science Coaching , GATE Electrical Engineering Coaching , GATE Electronics Engineering Coaching , GATE Industrial Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mathematics Coaching , GATE Mechanical Engineering Coaching , GATE Physics Coaching , GATE Production Engineering Coaching , Genetic Engineering Tuitions , GRE Coaching , IIT-JEE Coaching , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , MBA & BBA Coaching , MCA Entrance Coaching , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , SAT Coaching , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
171604,Veta Academy,9388640653,,,,,3rd Floor,Puthiyara,673004,calicut,India,info@vetaglobal.com,http://www.veta.in,,Monday - Saturday: 10 AM - 6 PM,"Spoken English Classes , ",,,
171605,Japanese Language Academy,9746010510, 9895278081,,,,"No. 20/265, A15",Payyanakkal,673002,calicut,India,jlacalicut@gmail.com,,Subin Vazhayil,Monday - Saturday: 10 AM - 8 PM,"Foreign Languages Coaching , ",,,
171606,IVY Institute of Employment Training,8907999007, 9526120777,,,,"No. 159/2, KINFRA, Kusumagiri PO, Kakkanad, Cochin – 682037",,,calicut,India,iietkochi@gmail.com,http://www.ivy-international.com,Vishal,,"MPPSC Entrance Exam Coaching , SSC Entrance Exam Coaching , MPSC Coaching , UPSC Coaching , Banking Tuitions , MBA & BBA Coaching , TNPSC Entrance Coaching , ","We have immense pleasure to introduce to you IVY INSTITUTE OF EMPLOYMENT TRAINING (IIET), a division of IVY INTERNATIONAL ACADEMY KOCHI, which is a premier IT consulting and training company. IIET has its campus at Koyenco TechPark, KINFRA, Near Infopark - Kakkanad and corporate office at Kundannoor, NH Bye-Pass, Kochi.
IIET provides training to candidates in Bank competitive examinations for POs / Clerks, SSC combined graduate level examination and various competitive examinations conducted by UPSC (Central government services) and PSC (Sate government services). We also provide specialized training in G.D/Interview for candidates preparing for job recruitment/MBA admission to reputed organizations. To emerge as a reputed training organization capable of grooming high quality human resources. Train and empower youth to seize the emerging global opportunities. Contribute to promote creativity and innovations in organizations.
  ",,"6 Months Program , Classroom Tuitions , Daily Classes , Evening Classes , Holiday Classes , Online Tuitions , Summer Classes , TNPSC Entrance Coaching , UPSC Coaching , Weekend Classes , "
171607,Iyers Academy,9446400385,,,,,"17D, Ellyzium Court",A.G. Road,673001,calicut,India,radhaiyerv@gmail.com,,Radha Iyer,Monday - Friday: 9 AM - 4 PM,"Big Data Analytics Online Training , R Analytics Online Training , Spoken English Classes , ISC Tuitions for 11th & 12th , Economics Coaching Classes (9th & 10th STD) , Economics Coaching Classes (11th & 12th STD) , Advanced Economics Coaching Classes (College level and above) , IELTS Coaching , TOEFL Coaching , ","Iyers Academy has massive experience in this business. We provide services in IELTS & TOEFL Coaching, Spoken English Classes. Our motto has always been timely supply, best quality and optimum cost. We are in touch with our customers through quality, performance, service and assistance. Bringing the best of value to our customers, we also care as much about our customers. We look forward to your business and hope you would give us a chance to serve. Contact us for further details.  ",,"1 Year Program , 6 Months Program , Classroom Tuitions , Daily Classes , Evening Classes , Online Tuitions , R Analytics Online Training , Rs.5000-Rs.10000 , Spoken English Classes , TOEFL Coaching , "
171608,Pioneer Gate,9020539021,,,,,3rd Floor,S.A. Road,682019,calicut,India,pioneer4gate@gmail.com,,Shimjith,Monday - Sunday: 9 AM - 5 PM,"Mobile Development Training , GATE Coaching , Engineering Tuitions , GATE Biotechnology Coaching , Mechanical Engineering Tuitions , Android Application Development Training , Aerospace Engineering Tuitions , GATE Civil Engineering Coaching , GATE Chemical Engineering Coaching , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , GATE Computer Science Coaching , GATE Chemistry Coaching , Automotive Engineering Tuitions , Mobile Application Development Training , Civil Engineering Tuitions , GATE Mathematics Coaching , GATE Physics Coaching , Architectural Engineering Tuitions , Electrical Engineering Tuitions , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , GATE Instrumental Engineering Coaching , GATE Mechanical Engineering Coaching , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , GATE Production Engineering Coaching , GATE Industrial Engineering Coaching , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , GATE Coaching for Other Subjects , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , ISC Tuitions for 11th & 12th , Economics Coaching Classes (9th & 10th STD) , Economics Coachin Show less « , ","Pioneer Gate for Learning has immense experience in this business. We provide coaching for all boards. Our motto is to provide the best teaching to the students. We have a huge list of impressive success of students. We promise a better future for your children in higher education and knowledge. We make your life better and brighter. Education is a primary ingredient and also a key to success in any profession. With a booming economy and a young population, there is a tremendous need for the quality education to equip this population with skills to handle assignments that spring from such a growing economy like ours. Contact us for further details.  ",,"Automotive Engineering Tuitions , Biomechanical Engineering Tuitions , Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Economics Coaching Classes (11th & 12th STD) , Economics Coaching Classes (9th & 10th STD) , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , GATE Biotechnology Coaching , GATE Chemical Engineering Coaching , GATE Chemistry Coaching , GATE Civil Engineering Coaching , GATE Coaching for Other Subjects , GATE Computer Science Coaching , GATE Electrical Engineering Coaching , GATE Electronics Engineering Coaching , GATE Industrial Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mathematics Coaching , GATE Mechanical Engineering Coaching , GATE Physics Coaching , GATE Production Engineering Coaching , Genetic Engineering Tuitions , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , ISC Tuitions for 11th & 12th , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Mobile Application Development Training , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
171609,P Tech Campus,8157046262,,,,,"2nd Floor, Tip Top Building",West Hill,673005,calicut,India,ptechcampus@gmail.com,http://www.pioneerkerala.com,Varun,Monday - Sunday: 9 AM - 5 PM,"Certification Courses Training , Engineering Design Training , Hardware Training , Mobile Development Training , Programming Languages Training , Web Technologies Training , Android Application Development Training , Embedded Systems Training , .Net Training , Java & J2EE Training , Embedded C Training , Java Script Training , Embedded Programming Training , IEEE Computer Projects Training , Live Projects Training , Embedded Hardware Training , Academic Projects Training , MATLAB Training , DSP Training , Final Year Project Training , Polytechnic Entrance Coaching , ISC Tuitions for 11th & 12th , Economics Coaching Classes (9th & 10th STD) , Economics Coaching Classes (11th & 12th STD) , Advanced Economics Coaching Classes (College level and above) , ","P Tech Campus is a renowned company known for its quality services and timelines. We address your needs with utmost care and ensure your satisfaction in whatever we do. Give us an opportunity to serve you. We will gift you with a pleasant experience. Our services are Embedded Systems Training, DSP Training, Android Application Development Training, Embedded Programming Training, Java/J2EE Training, .Net Training, Java Script Training and Final Year project. Contact us now!  ",,"1 Year Program , 3 Months Program , 6 Months Program , Economics Coaching Classes (11th & 12th STD) , Economics Coaching Classes (9th & 10th STD) , Embedded C Training , Embedded Hardware Training , Embedded Programming Training , Embedded Systems Training , Final Year Project Training , IEEE Computer Projects Training , ISC Tuitions for 11th & 12th , Java & J2EE Training , Java Script Training , Live Projects Training , MATLAB Training , Polytechnic Entrance Coaching , "
171610,Laser Tutor India,0495 - 2359187, 8281804187,,,,,Kuthiravattom,673016,calicut,India,sandhya.varma@lasertutoring.com,http://https://www.lasertutor.in,Sandhya ,Monday - Sunday: 9 AM - 10 PM,"Spoken English Classes , 10th STD Tuitions , ",,,
171611,PTC Aviation Academy,+91 44 33230207,,,,,"No. 16/29, 1st Main Road",Chromepet,600044,calicut,India,hrnova@worldptc.com,http://www.worldptc.com,Nova/Joseph,"Monday - Friday: 9 AM - 6 PM, Saturday: 9 AM - 1 PM","Coaching & Tuitions , Job Training , Shipping & Logistic Training , Aviation Industry Job Vacancies , Pilot Training , Airhostess Job Training , Airport Ground Staff Training , Flight Dispatcher Training , Presentations Skills Training , Aviation Management Training , IATA UFTTA Job Training , Spoken English Classes , Personality Development Training , Cabin Crew Job Training , Galileo GDS Job Training , Mass Communication Training , IELTS Coaching , TOEFL Coaching , Aircraft Maintenance Engineering (AME) Coaching , Travel & Tourism Job Training , Diploma in Pilot Training , Diploma in Air Hostess Training , Diploma in Airport Ground Staff Training , Diploma in Flight Dispatch Operations Training , Diploma in Aviation Management Training , Diploma in IATA UFTTA Job Training , Diploma in Galileo GDS Training , Language Development Coaching , Diploma in Travel & Tourism Training , Diploma in Hospitality Training , Aptitude Training , Diploma in Air Ticketing Training , Diploma in Banking & Finance (DBF) Training , Diploma in Fashion Designing Coaching , Public Speaking Training , ","PTC Aviation Academy, CHENNAI, is led by a professional team of enthusiasts with leading airline backgrounds. We specialize in training & development for airline personnel in various departments such as Ground crew, CSA, Ground staff, Documentation staff in Cargo until Airport Managers. We also specialize in recruitment for airlines & Cargo services. PTC - Aviation Academy is initiated and managed by Airline Professionals and a highly enterprising and motivated team. A premiere Aviation Academy offering courses in Ground Crew Training, Customer Services, Hospitality, and Travel & Tourism Training, Soft skill and English Fluency training. Contact us for your needs.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/PTCAC-1-047c9faf-52a7-4411-9a31-30d6f19ae3ba.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/PTCAC-2-c3bbc0f8-b332-42e4-86f8-6ea0c574e7c2.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/PTCAC-3-fcaba1e9-a5e8-4339-b986-e6f8ecb9860e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/PTCAC-4-91750188-2862-40a4-8cae-ed3a3d4fa199.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/PTCAC-5-35d168a7-1f0e-4235-a0d0-15e18d2953a5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Placement01-9ea8a301-82b1-4ff3-8e09-472fb4850feb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Placement02-ebcf4cce-0496-4571-827b-6dd937dc39b9.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/placemnent03-105bb34c-d21f-4d96-a473-bd379e099a88.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/1-0f211369-c317-4697-ae8c-2c107860ab27.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/2-fd823521-2c09-4bad-99c6-9ffb15431148.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/3-a894d595-d3b9-4ac3-803f-4994ee3bbea6.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/4-a0aa35d0-aa20-4080-aff0-9a156d327177.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/5-cc0fdc3a-2132-4ee9-9dfc-7e786336c502.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/6-e85615cd-51b4-475d-82d2-c2748608738b.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/PTCAC-1-047c9faf-52a7-4411-9a31-30d6f19ae3ba.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/PTCAC-2-c3bbc0f8-b332-42e4-86f8-6ea0c574e7c2.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/PTCAC-3-fcaba1e9-a5e8-4339-b986-e6f8ecb9860e.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/PTCAC-4-91750188-2862-40a4-8cae-ed3a3d4fa199.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/PTCAC-5-35d168a7-1f0e-4235-a0d0-15e18d2953a5.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Placement01-9ea8a301-82b1-4ff3-8e09-472fb4850feb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Placement02-ebcf4cce-0496-4571-827b-6dd937dc39b9.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/placemnent03-105bb34c-d21f-4d96-a473-bd379e099a88.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/1-0f211369-c317-4697-ae8c-2c107860ab27.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/2-fd823521-2c09-4bad-99c6-9ffb15431148.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/3-a894d595-d3b9-4ac3-803f-4994ee3bbea6.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/4-a0aa35d0-aa20-4080-aff0-9a156d327177.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/5-cc0fdc3a-2132-4ee9-9dfc-7e786336c502.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/6-e85615cd-51b4-475d-82d2-c2748608738b.jpg , ","1 Month Program , 1 Week Program , 1 Year Program , 2 Weeks Programs , 3 Months Program , 6 Months Program , Aircraft Maintenance Engineering (AME) Coaching , Airhostess Job Training , Airport Ground Staff Training , Aptitude Training , Aviation Industry Job Vacancies , Aviation Management Training , Below Rs.1000 , Cabin Crew Job Training , Classroom Tuitions , Daily Classes , Diploma in Fashion Designing Coaching , Diploma in Flight Dispatch Operations Training , Diploma in Galileo GDS Training , Diploma in Hospitality Training , Diploma in IATA UFTTA Job Training , Diploma in Pilot Training , Diploma in Travel & Tourism Training , Flight Dispatcher Training , Galileo GDS Job Training , IATA UFTTA Job Training , IELTS Coaching , Language Development Coaching , Mass Communication Training , More than Rs.20000 , Personality Development Training , Pilot Training , Presentations Skills Training , Public Speaking Training , Rs.10000-Rs.20000 , Rs.1000-Rs.5000 , Rs.5000-Rs.10000 , Shipping & Logistic Training , Spoken English Classes , TOEFL Coaching , Travel & Tourism Job Training , "
171612,Prime Training Institute,0495 - 4025701, 9061005012, 9061005013,,,1st Floor,Areacode,673004,calicut,India,,http://www.primetraining.org,Joni Anthony,Monday - Sunday : 24 Hrs,"Medical Entrance Coaching , 2nd Year PUC Coaching , IIT JAM Coaching , IIT HSEE Coaching , 1st Year PUC Coaching , 10th STD Tuitions , IIT-JEE Coaching , 9th STD Tuitions , Pre-Medical Test (PMT) Entrance Coaching , ",,,"IIT JAM Coaching , IIT-JEE Coaching , Medical Entrance Coaching , Pre-Medical Test (PMT) Entrance Coaching , "
171613,e.mould Educational Centres Pvt. Ltd.,0495 - 4022228,,,,,,,,calicut,India,info@emouldindia.com,http://www.emouldindia.com,,Monday - Sunday: 8.30 AM - 5.30 PM,"Job Training , Physics Tuitions (11th & 12th) , Airport Ground Staff Training , School Tuitions for Math, Physics, Chemistry , Medical Entrance Coaching , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , AIEEE Coaching , ",,,"Medical Entrance Coaching , Physics Tuitions (11th & 12th) , School Tuitions for Math, Physics, Chemistry , "
171614,Sure Shot Academy,0495 - 4010266,,,,,,Mavoor,673001,calicut,India,,,,Monday - Sunday: 8.30 AM - 5.30 PM,"Pre-Medical Test (PMT) Entrance Coaching , ",,,
171615,Tech 2 People,0495 - 2772627, 9746007711,,,,2nd Floor,palayam,673006,calicut,India,,http://www.tech2people.org,,,"Big Data Analytics Online Training , R Analytics Online Training , Spoken English Classes , Language Development Coaching , ",,,
171616,Inglish Partner,0495 - 6451298, 9249548807,,,,No. C-14,West Hill,673005,calicut,India,,http://www.inglishpartner.com ,,,"Big Data Analytics Online Training , R Analytics Online Training , Spoken English Classes , ",,,
171617,E Mould Educational Centres Pvt. Ltd.,9995506900, 9746457444,,,,,Mananchira,673032,calicut,India,,http://www.emouldindia.com,,,"Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , Medical Entrance Coaching , National Talent Search Exam (NTSE) Coaching , ",,,"Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Medical Entrance Coaching , Microelectronic Engineering Tuitions , National Talent Search Exam (NTSE) Coaching , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
171618,Dream Abroad Educational Consultants,8089000813,,,,,"2nd Floor, Puthussery Building, Deshabhimnani Junction",kaloor,682017,calicut,India,dreamabroadedu@gmail.com,,Mathew,Monday - Saturday: 9.30 AM - 6 PM,,,,
