EduID,Name,Phone1,Phone2,Phone3,Phone4,Phone5,Street Address,Locality,Pincode,City,Country,Mail,Website,Person to Contact,Working Hours,Services Offered,Details,Images URL,Keywords
182633,Business Excellence Institute Pvt. Ltd.,8867571498, 7795342711,,,,,Chajju Bagh,800001,patna,India,sulekha@beiglobal.org,http://www.beiglobal.org,Srinivasarao Kanneganti,Monday - Saturday: 9:00 am - 7:30 pm,"Coaching & Tuitions , Job Training , Corporate Training Providers , Software Development Services , ISO Consultants , Management Consultants , Administration Training , Business Intelligence & Analytics Training , Computer Networking Training , Content Management Software Training , Database Training , Enterprise Training , Microsoft Training , Mobile Development Training , Multimedia & Design Training , Oracle Training , Programming Languages Training , Project Management Certification Training , Software Tools Training , Software Testing Training , Web Technologies Training , Information Security Management Training , Cloud Computing Training , Primavera Training , ISO 9001:2008 Quality Management Consultancy Services , Cognos Certification Training , Oracle BPM Training , Project Management Training , Basic Software Testing Training , Web Designing Training , BackTrack Training , Red Hat Cloud Training , Basic Primavera Training , Kali Linux Training , Advanced Software Testing Training , Documentum Training , C, C++ Training , Oracle ADF Training , Hyperion Training , ISO 9001:2008 Implementation Consultancy Services , Corporate Job Consultants , ISO 9001:2008 Internal Auditor Consultancy Services , MS BI SSIS Training , Oracle OAF Training , Prince2 Certification Training , Web Application Security Training , Network Security Training , Automation Testing Training , Microsoft Certified Applications Developer (MCAD) Training , Oracle Finance Training , MS BI SSAS Training , ISMSConsultancy Services ISO/IEC 27001:2013 , ISO 14001 Environmental Management Consultancy Services , MS BI SSRS Training , ","Business Excellence Institute Private Limited (BEI) is a Global Management Consulting, Training, Assessment and Certification Services Provider for organizations worldwide with a mission to promote excellence in the organizations for the benefit of society. BEI provides services to corporate as well as individuals for excellence all over the world includes research, consulting, training, assessment and certification.The vision of our institute is to empower one million business leaders and organizations truly succeed in their business ventures to create wealth for the society and support professionals all through their careerBEI Trainers: All our Quality trainers are MBB from ISI, ASQ or MNC companies having more than 12 years experience and all our Project Management trainers are certified PMP or PGMP having more than 10 years experienced in MNC companies.BEI provides independent international personnel certification as per ISO 17024 standards which is valid worldwide. Choose your certification and build a successful career
BEI provides training in the areas of Six Sigma, Project Management (PMP0, PISO, HR, Finance, Leadership, Marketing, & Business Communication. Contact us for further details @ 7795342711 & 8123219356.  ",,"Banking Training , Base SAS Training , Basic Primavera Training , Basic Software Testing Training , BS OHSAS 18001 Occupational Health and Safety Consultancy Services , Business Continuity Planning Training , Business Process Management Training , C, C++ Training , Call Center & BPO Job Training , Call Center & BPO Training , Chartered Financial Analyst (CFA) Coaching , Cognos Certification Training , Computer Hardware Job Training , Corporate Accent Training , Corporate Communication Skills Training , Corporate Competency Training , Corporate Computer Training , Corporate Finance Training , Corporate Job Consultants , Corporate Outbound Training , Corporate Outsource Training , Corporate Visual Communication Training , CSQA (Certified Software Quality Analyst) Training , CSTE (Certified Software Test Engineer) Training , DBA Mainframe Training , Documentum Training , HR Training , Hyperion Training , Import & Export Job Training , IMS Job Training , Interpersonal Skills Training , ISMSConsultancy Services ISO/IEC 27001:2013 , ISO 13485 Consultancy Services , ISO 14001 Environmental Management Consultancy Services , ISO 14064-1:2006 Awareness & Implementation , ISO 22000 Food Safety management Consultancy Services , ISO 22301 Business Continuity Management Consultancy Services , ISO 50001 Energy Management Consultancy Services , ISO 9001:2008 Implementation Consultancy Services , ISO 9001:2008 Internal Auditor Consultancy Services , ISO 9001:2008 Quality Management Consultancy Services , ISO/IEC 20000 IT Service Management Consultancy Services , IT Infrastructure Library (ITIL) Training , Java & J2EE Training , Java Script Training , JSP Training , Kali Linux Training , Language Lab Training , Leadership Management Training , Lean CMMI Evaluation Software , Management Skills Training , Manual Testing Training , MBA & BBA Coaching , MCA Entrance Coaching , Merchandising & Retail Course , Microsoft Certified Applications Developer (MCAD) Training , MicroStrategy Training , Mobile Application Development Training , MS BI SSAS Training , MS BI SSIS Training , MS BI SSRS Training , MS Project Training , Multimedia & Animation Training , Network Security Training , NLP Training , OBIEE Certification Training , OPM Training , Oracle 9i Training , Oracle ADF Training , Oracle AIA Training , Oracle Apps DBA Training , Oracle ASCP Training , Oracle BPM Training , Oracle Business Intelligence Training , Oracle Certification Training , Oracle Data Guard Training , Oracle Finance Training , Oracle OAF Training , Oracle OCA Training , Oracle OSB Training , Oracle OTM Training , Oracle PL Training , Oracle RAC Training , Oracle SQL Training , Oracle UCM Training , Personality Development Training , PMP Certification Training , Prince2 Certification Training , Project Management Certification Training , Project Management Training , QlikView Designer Training , QlikView Developer Training , Quality & Security Management Training , Red Hat Cloud Training , Resume Writing Services , Sales Skill Training , Scrum Certification Training , Selling Skills Training , SMS & Email Marketing Software , Soft Skills Training , Software Engineering Training , Software Engineering with UML Training , Spoken English Training (Corporate) , Spoken Hindi Training (Corporate) , Stock Market Training , Stress Management Training , Tableau Training , Taxation Training , Team Building Training , Time Management Training , TM1 Data Integrator Training , Train the Trainer , Value Stream Mapping Training , Voice Modulation Training , Web Application Security Training , Web Designing Training , Websphere (Portal, MQ & MB) Training , "
182634,FIITJEE Ltd.,1800114242,,,,,2nd Floor,Kankarbagh,800001,patna,India,info@fiitjee.com,http://www.fiitjee.com/StudyCenters.aspx,,,"School Tuitions for Math, Physics, Chemistry , School Tuitions for Accounts, Finance, Statistics , Music & Dance & Arts Classes , Medical Entrance Coaching , 2nd Year PUC Coaching , Language Development Coaching , 1st Year PUC Coaching , 10th STD Tuitions , IIT-JEE Coaching , ",,,"Medical Entrance Coaching , Music & Dance & Arts Classes , School Tuitions for Accounts, Finance, Statistics , School Tuitions for Math, Physics, Chemistry , "
182635,Professional Academy,0612 - 3262617, 9304815212, 9835638454,,,3rd Floor,Boring Road,800001,patna,India,info@professionalacademy.co.in,http://www.professionalacademy.co.in,Rajesh Pratap / Pankaj,Monday - Sunday : 24 Hrs,"SSC Entrance Exam Coaching , CAT Coaching , Chartered Accountant Coaching , Banking Tuitions , MBA & BBA Coaching , MCA Entrance Coaching , ",,,"SSC Entrance Exam Coaching , "
182636,Vidhyamandir Classes,9199426875, 9334037055,,,,5th Floor,,,patna,India,,,,,"IIT-JEE Coaching , ",,,
182637,Aakash Institute,0612 - 2332023,,,,,5th Floor,Phulwari Sharif,800001,patna,India,medical@aesl.in,http://www.aakash.ac.in,Ankita,Monday - Sunday : 24 Hrs,"IIT Engineering Entrance Coaching , Medical Entrance Coaching , IIT-JEE Coaching , ",,,
182638,Aakash,0612 - 6531267, 9334688211,,,,,,,patna,India,,http://www.aakash.ac.in/,,,"IIT Engineering Entrance Coaching , Medical Entrance Coaching , IIT-JEE Coaching , ",,,
182639,The Scusses Point,0612 - 3246396,,,,,1st Floor,Rampur Lane,800006,patna,India,,http://www.thecps.co.in,,,"Chartered Accountant Coaching , ",,,
182640,Institute of Engineering,0612 - 2222639,,,,,No. 1942,Kandap,800001,patna,India,,http://www.amiestudycircle.com,,,"Engineering Tuitions , Mechanical Engineering Tuitions , Aerospace Engineering Tuitions , Biomedical Engineering Tuitions , Biomechanical Engineering Tuitions , Automotive Engineering Tuitions , Civil Engineering Tuitions , Architectural Engineering Tuitions , Electrical Engineering Tuitions , IT & Computer Science Engineering Tuitions , Robotics Engineering Tuitions , Microelectronic Engineering Tuitions , Chemical Engineering Tuitions , Environmental Engineering Tuitions , Materials Science Engineering Tuitions , Agricultural Engineering Tuitions , Engineering Tuitions - Other Branches , Engineering Physics Tuitions , Biotechnology Engineering Tuitions , Genetic Engineering Tuitions , Engineering Chemistry Tuitions , Mechatronics Engineering Tuitions , Software Engineering Tuitions , Electronics & Communication Engineering Tuitions , Instrumentation Technology Engineering Tuitions , Telecommunication Engineering Tuitions , Industrial & Production Engineering Tuitions , ",,,"Biomedical Engineering Tuitions , Biotechnology Engineering Tuitions , Chemical Engineering Tuitions , Civil Engineering Tuitions , Electrical Engineering Tuitions , Electronics & Communication Engineering Tuitions , Engineering Chemistry Tuitions , Engineering Physics Tuitions , Engineering Tuitions - Other Branches , Environmental Engineering Tuitions , Genetic Engineering Tuitions , Industrial & Production Engineering Tuitions , Instrumentation Technology Engineering Tuitions , IT & Computer Science Engineering Tuitions , Materials Science Engineering Tuitions , Mechanical Engineering Tuitions , Mechatronics Engineering Tuitions , Microelectronic Engineering Tuitions , Robotics Engineering Tuitions , Software Engineering Tuitions , Telecommunication Engineering Tuitions , "
182641,Mahendras  Institute,0612 - 3249520, 9204855310,,,,"No. 223, 2nd Floor ",,,patna,India,,http://mahendras.org,,,"Banking Tuitions , ",,,
182642,Vision Classes,0612 - 3265424, 0612 - 6567270,,,,No. 2,,,patna,India,,,,,"IIT Engineering Entrance Coaching , AIEEE Coaching , IIT-JEE Coaching , ",,,
182643,Everonn Education Ltd.,0612 - 2500044,,,,,No. 101/108,Exhibition Road,800001,patna,India,,,,,"PGT, TGT & PRT Coaching , ",,,
182644,Resonance Eduventures Pvt. Ltd.,0612 - 3192222, 9334592285,,,,3rd Floor,Sri Krishna Nagar,800020,patna,India,,,,,"Botony Tuitions , College Tuitions for Accounts, Finance, Statistics , Advanced Level (A-Level) Maths Tuitions , Advanced Level (A-Level) Physics Tuitions , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , 10th STD Tuitions , Zoology Tuitions , ",,,"CBSE Tuitions for Maths , CBSE Tuitions for Physics , College Tuitions for Accounts, Finance, Statistics , Zoology Tuitions , "
182645,Career Launcher,8603231770, 9693201251,,,,No. 404,S.P. Verma Road,800001,patna,India,pat.cl@careerlauncher.com,http://www.careerlauncher.com,Anoop Singhania,Monday - Saturday: 10 AM - 6 PM,"Law Entrance Coaching , CLAT Entrance Coaching , CAT Coaching , SAT Coaching , MBA & BBA Coaching , ",,,
182646,Delhi Academy of Medical Sciences,9650700012, 9771049320,,,,1st Floor,,,patna,India,,http://www.damsdelhi.com,,,"Medical Entrance Coaching , ",,,
182647,India Can,,,,,,Ground Floor,Boring Road,,patna,India,,,,,,,,
182648,Ramesh - IAS Academy,9835267610,,,,,"4th Floor, Laxmi Complex",Naya Tola,800004,patna,India,ias.academy4@gmail.com,http://www.iasacademypatna.com,Ramesh Singh,Monday - Saturday: 8 AM - 7 PM,"IPS Entrance Exam Coaching , UPSC Coaching , IAS Entrance Coaching , GRE Coaching , SAT Coaching , ","Ramesh - IAS Academy has immense experience in this business. We provide coaching for all boards. Our motto is to provide the best teaching to the students. We have a huge list of impressive success of students. We promise a better future for your children in higher education and knowledge. We make your life better and brighter. Education is a primary ingredient and also a key to success in any profession. With a booming economy and a young population, there is a tremendous need for the quality education to equip this population with skills to handle assignments that spring from such a growing economy like ours. Contact us for further details.  ",,"1 Year Program , 6 Months Program , Classroom Tuitions , Daily Classes , Evening Classes , Holiday Classes , Short Term , Weekend Classes , "
182649,Eten IAS,9040006690, 9040014146,,,,"Plot No. 786, Lane-3",Jayadev Vihar,750113,patna,India,osbmbschool@gmail.com,http://www.osbmindia.com,Birendra Kumar Biswal,,"IPS Entrance Exam Coaching , UPSC Coaching , CS Coaching , IAS Entrance Coaching , ","We welcome you to our campus where latest technology, innovative teaching methodologies and quality education are blended together to create unique learning experiences. An OSBM education well known as Odisha School of business management is fast growing education group. It was established in 2010 .It is providing quality education with distance courses and general courses. Its offers comprehensive autonomous correspondence / regular / part time programmes to train a new generation of managers, engineers, graduates and entrepreneurs to face with confidence the fluid global challenges of national/international market and get them intellectually enriched. OSMB is running different courses affiliated to MDU Rohtak University, Vinayka Mission, Punjab Technical University, Karnataka State Open University , EIILM University, CMJ University, MG University, NIILM University etc.  ",,
182650,Cavalier India,8853266362,,,,,,,,patna,India,cavalierindialucknow@yahoo.in,http://www.cavalierindia.com,Hakeem Basha,All days: 9:00 am - 6:00 pm,"SSC JE Entrance Coaching , SSB & NDA Coaching , ",Cavalier India is the biggest defence career training academy in India with network covering the entire country. We are first of its kind in providing professional SSB Training for all types of commission in Armed and Para Military Forces. SSB Training is handled by a team of professional trainers who were ex-assessors of various SSBs in the Country. We have Officers for SSB training who were posted in the Army/Navy/Air Force Services Selection Boards (SSBs). We have a team of over 25 Officers to impart SSB training and our Officers frequently update the changes that are included in the SSB for selection. For SSB Training we have vast outdoor tasks facilities and state of the art indoor training aids and facilities.  ,,
182651,The Knowledge Tree,0612 - 2540113, 8294394519,,,,"No. 24B, Ground Floor",Sri Krishna Puri,800001,patna,India,tkt.patna@gmail.com,http://https://www.theknowledgetree.co.in,Anurag Choubey,Monday - Sunday: 9 AM - 7 PM,"Banking Tuitions , MBA & BBA Coaching , ",,,
182652,Home Tuition for Juniors,8409600623,,,,,No. 255,Danapur Bazar,800012,patna,India,As_newyork@blumail.org,http://https://www.blumail.org,Abhishek Sharma,,"Spoken English Classes , Chartered Accountant Coaching , Spoken Hindi Classes , Banking Tuitions , MBA & BBA Coaching , 10th STD Tuitions , IIT-JEE Coaching , IES Coaching , Online Tutoring for Schools & Colleges , ",,,"MBA & BBA Coaching , Online Tutoring for Schools & Colleges , Spoken English Classes , Spoken Hindi Classes , "
182653,S.K. Sharma,9504306239,,,,,Ground Floor,Naya Tola,800004,patna,India,,,S.K. Sharma,Monday - Sunday: 9 AM - 8.30 PM,"College Tuitions for Accounts, Finance, Statistics , Tuitions for College Subjects , ",,,
182654,Tanmay Study Centre,9934868247,,,,,No. E/6,Kankarbagh,800020,patna,India,sashi233@rediffmail.com,,Shashi Shekhar,Monday - Saturday: 4 PM - 6 PM,"School Tuitions for All Subjects , 10th STD Tuitions , 9th STD Tuitions , ",,,
182655,BSc Classroom Coaching,0612 - 2683671,,,,,Plot No. 208,Rajendra Nagar,800016,patna,India,,,Jagdepath,,"College Tuitions for Maths , College Tuitions for Physics , College Tuitions for Chemistry , ",,,
182656,Khan IT Tutorial,9334330124,,,,,,Lalbagh,800004,patna,India,,,Arvind Kumar,Monday - Saturday: 9 AM - 7 PM,"MCA Entrance Coaching , ",,,
182657,Competent Commerce Tutorial,9431645167,,,,,,Boring Road,800001,patna,India,,,Sanjeet Kumar,Monday - Saturday: 10 AM - 8 PM,"Chartered Financial Analyst (CFA) Coaching , ",,,
182658,TK Sinhas Math Teaching Center,9334808830, 9835609537,,,,,Boring Road,800001,patna,India,,,,Monday - Saturday,"CAT Coaching , GMAT Coaching , Aptitude Training , CET Entrance Coaching , ",,,
182659,Ideal Eyes,0612 - 2661055,,,,,,Naya Tola,800004,patna,India,,,Pallavi,Monday - Saturday: 9 AM - 8 PM,"Computer Science Tuitions (11th & 12th STD) , Physics Tuitions (11th & 12th) , Commerce Tuitions (11th & 12th STD) , 2nd Year PUC Coaching , 1st Year PUC Coaching , 10th STD Tuitions , ",,,
182660,AMCL,9308549406,,,,,,Boring Road,800001,patna,India,,,S.K Jah,,"MCA Entrance Coaching , ",,,
182661,Rao Classes Pvt. Ltd.,9279400703,,,,,Shop No. G106,Kankarbagh,800020,patna,India,,,Srinivas Sharma,Monday - Saturday: 9 AM - 7 PM,"Spoken English Classes , Banking Tuitions , ",,,
182662,Ranjan Mishra Chemistry Classes,8873493008,,,,,,Kankarbagh,800020,patna,India,,,Raj Mohan,Monday - Saturday: 9 AM - 7 PM,"Spoken English Classes , Banking Tuitions , ",,,
182663,Santosh Physics Academy,9973632052,,,,,,Naya Tola,800004,patna,India,,,Santosh,Monday - Saturday: 9 AM - 7 PM,"Spoken English Classes , Banking Tuitions , ",,,
182664,Sinha Commerce Tutorial,9430676007,,,,,Plot No. B180,Kankarbagh,800020,patna,India,,,Dr. Neeraj,Monday - Saturday: 6 PM - 9 PM,"Commerce Tuitions (11th & 12th STD) , College Tuitions for Accounts, Finance, Statistics , ",,,
182665,The Prism Classes,8051937744,,,,,Ground Floor,Boring Road,800001,patna,India,,,Pavan,Monday - Saturday: 8 AM - 8 PM,"Diploma in Banking & Finance (DBF) Coaching , MBA & BBA Coaching , ",,,
182666,Guarentee Tutorial,9308579680,,,,,Ground Floor,Boring Road,800001,patna,India,,,Mishra,Monday - Saturday: 4 PM - 7 PM,"College Tuitions for Accounts, Finance, Statistics , ",,,
182667,Nimats,0612 - 2540034, 9835609555, 9939923875,,,Shop No. B 211,Boring Road,800001,patna,India,,,S M Ahmad,Monday - Saturday: 9 AM - 6 PM,"MBA & BBA Coaching , ",,,
182668,English Skills,9122888375,,,,,,Rampur Lane,800016,patna,India,,,Anand,,"Spoken English Classes , ",,,
182669,STS - Authorized Training Partner of  TCS iON,0612 - 2570264, 9801281836, 7277294771,,,"House No. 4, Kasturba Path",Boring Road,800013,patna,India,nikhiljaiswal@gmail.com,http://www.saitechs.in,Nikhil Jaiswal,Monday - Saturday: 9 AM - 6 PM,"Corporate Training Providers , Business Intelligence & Analytics Training , Computer Networking Training , Database Training , Engineering Design Training , Enterprise Training , Ethical Hacking Training , Hardware Training , Middleware Training , Mobile Development Training , Multimedia & Design Training , Networking & Cisco Training , Operating System Training , Oracle Training , Programming Languages Training , Robotics Training , Software Tools Training , Software Testing Training , Web Technologies Training , Home & Private Tuitions , Red Hat Training , Database Management Training , Ethical Hacker Training , Middleware Technologies Training , Android Application Development Training , Advanced C Programming Training , Web Designing Training , AJAX Training , MS Office Training , C, C++ Training , iPhone Development Training , CNC Programming Training , Data Warehousing Training , Basic Networking Training , Advanced Networking Training , Embedded Systems Training , Mobile Application Testing Training , CCNP Certification Training , C Sharp (C#) Training , ASP.Net Training , .Net Training , Automation Testing Training , IBM AS/400 Training , Linux Training , Mobile Gaming & E-Learning Diploma Training , DB2 Training , Mobile Application Development Training , Java & J2EE Training , EJB Training , Java Script Training , RedHat OpenStack Training , Perl Programming Training , Hibernate Computer Training , Juniper Certification Training , L2 & L3 Protocol Training , Shell Scripting Training , CCNA Certification Training , ","STS - Authorized Training Partner of  TCS iONa strategic unit of Tata Consultancy Services Ltd. We offers training in Programming languages, Technical Training, Soft Skill Training, Summer/ Winter/ Vocational training & Project based training with its highly qualified team of professionals. We are committed to develop an individual to complete professional. We will focus on imparting quality training and professional knowledge and thus enriching the IT education profile of Bihar. The institute is expected to contribute substantially to the academic and developmental credentials of the state of Bihar. We are working as a team and our Programmes & activities are guided by industry needs, requirements and standards.  ","http://localserviceassets.blob.core.windows.net:80/businessphoto-t/iON%20Training_1-9bb7f47f-9d8c-488c-810d-7fdcc54e31bb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Logo-3b0a71c5-df58-4ed1-bfb8-451dfb4a088d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Short%20term-999332b7-1977-4232-a206-98bc8bb889de.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-t/Summer%20Training_Image_2-2310f967-6242-4d42-8320-42c4c1fa2c85.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/iON%20Training_1-9bb7f47f-9d8c-488c-810d-7fdcc54e31bb.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Logo-3b0a71c5-df58-4ed1-bfb8-451dfb4a088d.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Short%20term-999332b7-1977-4232-a206-98bc8bb889de.jpg , http://localserviceassets.blob.core.windows.net:80/businessphoto-m/Summer%20Training_Image_2-2310f967-6242-4d42-8320-42c4c1fa2c85.jpg , ","Advanced PHP Training , Advanced VBScript Training , Advanced Visual Basic Training , Advanced Web Design Training , AJAX Training , Android Application Development Training , Apache Tomcat Training , ASP.Net Training , Autocad Training , Automation Testing Training , Basic Language Training , Basic Networking Training , BCA Entrance Exam Coaching , BEA Training , Big Data Training , C Sharp (C#) Training , C, C++ Training , CCC / BCC Course , CCNA Certification Training , CCNP Certification Training , CISM Training , CISSP Training , CNC Programming Training , CSS Training , Data Science Certification Training , Data Warehousing Training , Database Management Training , DB2 Training , DHTML Training , Dreamweaver Training , DTP Training , EJB Training , Embedded Programming Training , Embedded Systems Training , Ethical Hacker Training , Financial Accounting Home Tuitions , HADOOP Training , Hibernate Computer Training , HTML Training , IBM AS/400 Training , Informatica MDM Training , iPhone Development Training , Java & J2EE Training , Java Beans Training , Java Script Training , JDBC Training , JMS Training , JQuery Training , JSF Training , JSP Training , Juniper Certification Training , L2 & L3 Protocol Training , LAMP Pro Training , Linux Training , Manual Testing Training , MATLAB Training , MCA Entrance Coaching , MCTS Training , Mean Stack Training , Middleware Technologies Training , Mobile Application Development Training , Mobile Application Testing Training , Mobile Gaming & E-Learning Diploma Training , MS Office Training , MVC Training , N+ Certification Training , Node.JS Training , Oracle 11g DBA Training , Oracle DBA Training , Oracle SQL Training , PCP Training , Perl Programming Training , PHP & MySQL Training , Python Programming Training , R Programming Language Training , RDBMS Training , RedHat OpenStack Training , RHCSA Training , Rich Internet Applications Training , Robot Programming Training , Ruby on Rails Training , Selenium Training , Shell Scripting Training , Socket Programming Training , Software Engineering with UML Training , Spoken English Training (Corporate) , Spring Training , SQL Server Training , Struts Training , Tally Training , VB Script Training , WAP Training , WCF & WPF & WWF Training , Web 2.0 Training , Web Designing Training , Web Development Training , Web Logic Training , Word Press Training , XHTML Training , "
182670,Times Pro,7677346726,,,,,3rd Floor,Fraser Road,800001,patna,India,,http://www.timespro.com/,,,"IBPS Bank Interview Coaching , Banking Tuitions , ",,,
182671,Sinha Classes,9709435988,,,,,Shop No. 4,Rajeev Nagar,800016,patna,India,,,Siddarth,Monday - Saturday: 9 AM - 6 PM,"Banking Tuitions , ",,,
182672,Mahendras Institute,9204855306,,,,,2nd Floor,Gandhi Maidan East,800001,patna,India,,,,Monday - Saturday: 7.30 AM - 7.30 PM,"SSC Entrance Exam Coaching , Banking Tuitions , ",,,
182673,Rishikool CS Classes,8084241511,,,,,"D/S-3, 1st Floor, Near Rajendra Nagar Over Bridge",Rajendra Nagar,560040,patna,India,kumar_sk2002@yahoo.com,,Sudhir Kumar,Monday - Saturday: 10 AM - 6 PM,"CACPT Coaching , Commerce Tuitions (11th & 12th STD) , CS Coaching , College Tuitions for Accounts, Finance, Statistics , CMA Coaching , ISC Tuitions for 11th & 12th , Economics Coaching Classes (9th & 10th STD) , Chartered Accountant Coaching , Economics Coaching Classes (11th & 12th STD) , Advanced Economics Coaching Classes (College level and above) , ICWA Coaching , ","Rishikool CS Classes has massive experience in this business. We deal with College Tuitions for Accounts, Finance, Statistics, CA Coaching, CACPT Coaching, ICWA Coaching, Commerce Tuitions (11th & 12th STD), CS Coaching, CMA Coaching. We are in touch with our customers through quality, performance, service and assistance. Bringing the best of value to our customers, we also care as much about our customers. We value the trust and beliefs vested in us by our clients and professional contacts and provide a dedicated service with an honest and direct approach in all our dealings. Contact us for further details.  ",,"Commerce Tuitions (11th & 12th STD) , CS Coaching , Economics Coaching Classes (11th & 12th STD) , Economics Coaching Classes (9th & 10th STD) , ICWA Coaching , ISC Tuitions for 11th & 12th , "
182674,The Council For Competetion Study,9334492665, 9507756699,,,,"No. 2/6, 2nd Floor",Boring Road,800001,patna,India,,http://www.thecouncil.com,,,"IAS Entrance Coaching , Banking Tuitions , ",,,
182675,Home Tuition,9472801904, 9905802554,,,,No. P/6,Kankarbagh,800061,patna,India,,http://active-classes.com,,,"Big Data Analytics Online Training , R Analytics Online Training , Chartered Accountant Coaching , Banking Tuitions , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , Language Development Coaching , ",,,"Language Development Coaching , R Analytics Online Training , "
182676,Max Min Tutorials,0612 - 6570526, 9204207168, 9204977163,,,2nd Floor,Boring Road,800001,patna,India,,http://www.maxmintutorials.com,,,"SSC Entrance Exam Coaching , Commerce Tuitions (11th & 12th STD) , School Tuitions for Math, Physics, Chemistry , Banking Tuitions , MBA & BBA Coaching , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , ",,,"MBA & BBA Coaching , School Tuitions for Math, Physics, Chemistry , SSC Entrance Exam Coaching , "
182677,English Classes,9934284356, 9934089380,,,,2nd Floor,Boring Road,800001,patna,India,,http://www.bivhaversity.ik.org,,,"Spoken English Classes , ",,,
182678,Winning Edge,9304805428, 8651939540,,,,2nd Floor,Boring Road,800001,patna,India,Director@winningedgeindia.org,http://www.winningedgeindia.org,,,"GATE Coaching , GATE Biotechnology Coaching , GATE Civil Engineering Coaching , GATE Chemical Engineering Coaching , GATE Computer Science Coaching , GATE Chemistry Coaching , GATE Mathematics Coaching , GATE Physics Coaching , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mechanical Engineering Coaching , GATE Production Engineering Coaching , GATE Industrial Engineering Coaching , GATE Coaching for Other Subjects , Banking Tuitions , GMAT Coaching , ",,,"GATE Coaching for Other Subjects , GATE Computer Science Coaching , GATE Electrical Engineering Coaching , GATE Electronics Engineering Coaching , GATE Industrial Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mathematics Coaching , GATE Mechanical Engineering Coaching , GATE Physics Coaching , GATE Production Engineering Coaching , GMAT Coaching , "
182679,Nirman Academy,0612 - 3193666, 9304140666, 9308110064,,,,Rajendra Nagar,800001,patna,India,,http://www.nirmanacademy.com,,,"Big Data Analytics Online Training , R Analytics Online Training , Chartered Accountant Coaching , Banking Tuitions , ",,,
182680,The Prism Classes,9334258416, 9334743326,,,,,Boring Road,800001,patna,India,,http://www.theprismclasses.org,,,"Big Data Analytics Online Training , R Analytics Online Training , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , IIT-JEE Coaching , ",,,
182681,Reliable Home Tuition,8809637945, 9308542776,,,,,Kadamkuan,800003,patna,India,ashokkumar4616@gmail.com,http://www.reliabletuitionbureaupatna.in/,,,"GATE Coaching , GATE Biotechnology Coaching , GATE Civil Engineering Coaching , GATE Chemical Engineering Coaching , GATE Computer Science Coaching , GATE Chemistry Coaching , GATE Mathematics Coaching , GATE Physics Coaching , GATE Electronics Engineering Coaching , GATE Electrical Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mechanical Engineering Coaching , GATE Production Engineering Coaching , GATE Industrial Engineering Coaching , GATE Coaching for Other Subjects , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , Language Development Coaching , ",,,"GATE Chemistry Coaching , GATE Civil Engineering Coaching , GATE Coaching for Other Subjects , GATE Computer Science Coaching , GATE Electrical Engineering Coaching , GATE Electronics Engineering Coaching , GATE Industrial Engineering Coaching , GATE Instrumental Engineering Coaching , GATE Mathematics Coaching , GATE Mechanical Engineering Coaching , GATE Physics Coaching , GATE Production Engineering Coaching , Language Development Coaching , "
182682,Newton Tutorials Pvt. Ltd.,0612 - 6570557, 9234455742,,,,"No. F-3/F-4, 1st Floor",Boring Road,800001,patna,India,,,,,"Big Data Analytics Online Training , R Analytics Online Training , CBSE Tuitions for Maths , CBSE Tuitions for Physics , CBSE Tuitions for Chemistry , IIT-JEE Coaching , ",,,
182683,Brilliant Science Coaching Pvt. Ltd.,0612 - 3212004, 0612 - 3212005, 9386806850,,,No. 15/M,Boring Road,800020,patna,India,,http://www.brilliantiitjee.com/,,Monday - Sunday: 7 AM - 7 PM,"IIT Engineering Entrance Coaching , Medical Entrance Coaching , IIT-JEE Coaching , ",,,
182684,The Aakash Classes,0612 - 3209993, 0612 - 9431878432, 9334140323, 9334286827,,"East Boring Canal Road,Sri Krishna Nagar",Sri Krishna Nagar,800001,patna,India,director.aakash@gmail.com,http://www.aakashclasses.com/,Annu,Monday - Sunday: 9.30 AM - 6.30 PM,"Medical EAMCET Coaching , IIT Engineering Entrance Coaching , Spoken English Classes , Banking Tuitions , 2nd Year PUC Coaching , IIT JAM Coaching , 1st Year PUC Coaching , 10th STD Tuitions , IIT-JEE Coaching , 9th STD Tuitions , ",,,"IIT Engineering Entrance Coaching , IIT JAM Coaching , IIT-JEE Coaching , Medical EAMCET Coaching , Spoken English Classes , "
